key,indicator,label,ALB,BIH_STATE,BIH_RS,BIH_FBIH,KOS,MNE,MKD,SRB
ANTI_CORRUPTION_I06,ANTI_CORRUPTION_QL06,Independent stakeholders perceive the implementation and enforcement of asset and interest disclosure rules as impartial and consistent.,YES,NO,NO,NO,YES,NO,NO,NO
ANTI_CORRUPTION_I06,ANTI_CORRUPTION_QL06,Information from declarations is searchable online.,YES,NO,NO,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I06,ANTI_CORRUPTION_QL06,The authorities regularly publish online detailed statistics on the verification of declarations and enforcement regarding violations of asset and interest disclosure rules.,NO,YES,NO,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I06,ANTI_CORRUPTION_QL06,"An electronic system for the management and/or analysis of declarations allows automated cross-checks with other government data bases.
*Not yet existent but under development",YES,NO,NO,NO,NO,YES*,YES*,YES*
ANTI_CORRUPTION_I06,ANTI_CORRUPTION_QL06,Evaluations of disclosure rules are carried out systematically and the results are published.,YES,NO,NO,NO,NO,YES,NO,YES
ANTI_CORRUPTION_I06,ANTI_CORRUPTION_QL06,Findings of evaluations are used for further improvements of the law and practice .,YES,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I06,ANTI_CORRUPTION_QL06,Evaluations find that the implementation has proven effective for routine detection of conflict-of-interest violations and illicit enrichment or unjustified assets.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I06,ANTI_CORRUPTION_QL06,"As a result of effective disclosure, suspicions regarding illicit enrichment of public officials have become rare.",NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,".A law for the protection of whistleblowers is in force and covers most employees in public and private sectors.
*Under development/only covers public sector employees",YES,YES*,YES,YES*,YES,YES,YES,YES
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,The law envisages protection regardless the motive of a whistleblower and is fully aligned with Directive (EU) 2019/1937 .,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,"A dedicated authority receives and investigates complaints about retaliation, orders or initiates remedial measures.",YES,YES,YES,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,Available data reveal a stable track record of whistleblowing.,YES,YES,NO,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,Independent stakeholders perceive that protection of whistleblowers is ensured in practice.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,Whistleblowers can freely choose whether to report internally or through external channels .,NO,NO,YES,NO,NO,YES,NO,YES
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,The authorities regularly publish detailed statistics on whistleblowing.,YES,NO,NO,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,Evaluations of the whistleblower protection framework are carried out regularly and the results are published.,YES,YES,YES,NO,YES,NO,NO,YES
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,Findings of evaluations are used for further improvements of the law and practice .,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,Evaluations find increase of public trust in whistleblower protection and public awareness on how whistleblowing protects the public interest.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I07,ANTI_CORRUPTION_QL07,Most cases related to breaches of confidentiality of a whistleblower’s identity or instances of retaliation were investigated and appropriately remedied.,YES,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,The government engages in anti-corruption campaigns.,YES,YES,YES,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,"The government uses easily accessible materials for public officials, business and civil society.",YES,YES,YES,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,There is an operational and adequately staffed body for the co-ordination of awareness-raising and education efforts.,YES,YES,NO,NO,NO,YES,YES,YES
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,The government organises conferences and seminars for target audiences.,YES,YES,NO,NO,NO,YES,YES,YES
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,The government allocates specific funding in support of awareness raising and education.,YES,NO,NO,NO,NO,YES,NO,NO
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,"The effectiveness of particular awareness-raising and education measures is assessed, and corrective action is taken .",NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,There are continuous anti-corruption awareness raising and educational programmes for various target groups.,YES,YES,NO,NO,YES,YES,NO,YES
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,Evaluations of awareness raising activities are carried out systematically and the results are published.,NO,NO,NO,NO,NO,YES,NO,NO
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,Findings of evaluations are used for further improvements of the practice .,NO,NO,NO,NO,NO,YES,NO,NO
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,"Awareness-raising and education target the media, and measures are in place to permit and encourage investigative journalism and freedom of speech.",NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I08,ANTI_CORRUPTION_QL08,There is evidence of decreasing tolerance towards corruption and increasing knowledge on how to act correctly when encountering it.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,There are laws and regulations in force that cover corruption risk management in companies. ,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,There are laws and regulations in force that cover basic requirements to disclose beneficial owners.,YES,NOT_AVAILABLE,YES,NO,NO,YES,YES,YES
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,The laws and regulations assign to company boards the responsibility to oversee corruption risk management. ,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,The laws and regulations designate an authority to monitor compliance of listed companies.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,The laws and regulations define “beneficial owner” in line with international standards and require providing a state authority with information about beneficial owners.,YES,NOT_AVAILABLE,YES,NO,NO,YES,YES,YES
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,A guide for adopting compliance programmes or a similar document has been adopted and published.,NO,NOT_AVAILABLE,NO,NO,NO,NO,YES,YES
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,Independent assessments find the implementation of the business integrity requirements and mechanisms to be impartial and consistent.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,The authorities routinely verify beneficial ownership information and impose sanctions .,YES,NOT_AVAILABLE,NO,NO,NO,NO,NO,YES
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,The authorities make beneficial ownership information available at least to those who have legitimate interest.,YES,NOT_AVAILABLE,NO,NO,NO,YES,YES,YES
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,Evaluations of the business integrity framework are carried out systematically and the results are published.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,Findings of evaluations are used for further improvements of the laws and practice.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,"The government implements incentives for companies to improve integrity in fields such as public subsidies, public procurement contracts, simplified customs procedures, etc.",NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I09,ANTI_CORRUPTION_QL09,Evaluations find that anti-corruption compliance and protection of reputation are becoming the norm in the business environment.,NO,NOT_AVAILABLE,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I10,ANTI_CORRUPTION_QL10,The law establishes monetary and non-monetary sanctions for corporate offences.,YES,YES,YES,YES,YES,YES,YES,YES
ANTI_CORRUPTION_I10,ANTI_CORRUPTION_QL10,"Actions of responsible persons, lower-level employees, agents, etc. may trigger corporate liability when committed on behalf of or in the interests of a legal entity. 
*Only actions of responsible persons",YES*,NO,NO,NO,YES*,YES*,YES,YES*
ANTI_CORRUPTION_I10,ANTI_CORRUPTION_QL10,Monetary sanctions for corporate offences include fines proportionate to the amount of the undue benefit.,NO,YES,YES,YES,NO,YES,YES,NO
ANTI_CORRUPTION_I10,ANTI_CORRUPTION_QL10,Liability of legal persons is autonomous.,NO,YES,YES,YES,YES,YES,YES,YES
ANTI_CORRUPTION_I10,ANTI_CORRUPTION_QL10,Sanctions are routinely applied to legal persons for corruption offences.,NO,YES,YES,YES,NO,NO,YES,NO
ANTI_CORRUPTION_I10,ANTI_CORRUPTION_QL10,Independent stakeholders perceive the application of the liability of legal persons as impartial and consistent.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I10,ANTI_CORRUPTION_QL10,"The authorities regularly publish detailed statistics on detection, investigation, prosecution, trial and sanctions applied to legal persons.",NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I10,ANTI_CORRUPTION_QL10,Evaluations of the application of the law are carried out systematically and the results are published.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I10,ANTI_CORRUPTION_QL10,Evaluations have revealed effective and dissuasive sentencing practice.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I10,ANTI_CORRUPTION_QL10,Findings of evaluations are used to further improve the law and the activities of law enforcement and the prosecutorial and judicial authorities.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,"A specialised task force, unit or body for investigating and prosecuting high-level corruption has been established.
*Only for investigation",YES,YES*,NO,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,There is a track record of investigations and prosecutions of high-level corruption in 2018-22.,YES,YES,NO,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,Individuals were convicted and sanctioned for high-level corruption and criminal illicit enrichment committed by high-level officials in 2018-22.,YES,YES,NO,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,At least one successfully executed confiscation took place in a case of high-level corruption in 2018-22.,YES,NO,NO,NO,YES,NO,YES,NO
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,"Independent assessments find the investigation and prosecution of high-level corruption to be independent, impartial and free from undue interference.",NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,Convictions and dissuasive final sanctions were routinely applied for high-level corruption and criminal illicit enrichment committed by high-level officials between 2018-22.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,The authorities regularly publish enforcement statistics for high-level corruption cases.,YES,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,Immunity of high-level officials can be lifted without undue delay based on clear criteria and procedures regulated in the legislation.,YES,NO,NO,NO,NO,NO,YES,NO
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,Evaluations of the investigation and prosecution of high-level corruption are carried out systematically and the results are published.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,Findings of evaluations are used for further improvements in practice.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I11,ANTI_CORRUPTION_QL11,International and national surveys and other studies find improvements in the general corruption situation and particularly concerning political corruption.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,"A specialised anti-corruption investigative body, or several, have been established.",YES,YES,YES,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,The body has full intelligence and investigatory powers of a law enforcement agency.,YES,YES,YES,NO,YES,YES,YES,YES
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,Adequate human resources and a stable or increasing annual budget are in place to ensure the functioning of the body.,YES,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,The majority of the body’s staff received training over the past two years.,YES,NO,YES,NO,NO,NO,YES,NO
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,"The procedures for selecting, appointing and dismissing the head of the body comprise safeguards against arbitrariness and ensure public accountability. ",YES,YES,NO,NO,NO,YES,NO,NO
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,"The body has safeguards to shield it from undue influence. 
*Limited safeguards as for any policy unit. ",YES,YES,YES*,NO,YES*,YES,YES*,YES*
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,"Independent assessments find the body’s work to be independent, impartial and effective.",YES,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,"The body ensures reporting and publication of detailed performance statistics.
*Reports are not published.",YES,YES,YES*,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,Independent evaluation of the body’s activities is carried out systematically and the results are published.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,Evaluations have revealed effective practice and independence from undue influence.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,Findings of evaluations are used for further improvements of the body’s performance.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I12,ANTI_CORRUPTION_QL12,Dedicated mechanisms of parliamentary and civil society oversight ensure effective public accountability in practice.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,"A specialised anti-corruption prosecutorial body, or several, have been established.
*Not yet established but under development.",YES,YES,YES,YES*,YES,YES,YES,YES
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,"The body has full powers to support, supervise and/or lead investigations and exercise prosecution.",YES,YES,YES,YES,YES,YES,YES,YES
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,Adequate human resources and a stable or increasing annual budget are in place to ensure the functioning of the body.,YES,NO,NO,NO,NO,YES,YES,NO
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,The majority of the staff received training over the past two years.,YES,NO,NO,NO,NO,NO,NO,YES
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,"The procedures for selecting, appointing and dismissing the head of the body comprise safeguards against arbitrariness and ensure public accountability. 
*Only usual procedures as for units of the Prosecutor’s Office",YES,YES*,NO,YES,NO,YES,YES,YES
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,"Independent assessments find the body to be independent, impartial and effective.",YES,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,The body ensures reporting and publication of detailed performance statistics.,YES,YES,NO,NO,NO,YES,YES,NO
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,Independent evaluation of the body’s activities is carried out systematically and the results are published.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,Evaluations have revealed effective practice and independence from undue influence.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,Findings of evaluations are used for further improvements of the body’s performance.,NO,NO,NO,NO,NO,NO,NO,NO
ANTI_CORRUPTION_I13,ANTI_CORRUPTION_QL13,Dedicated mechanisms of parliamentary and civil society oversight ensure effective public accountability in practice.,NO,NO,NO,NO,NO,NO,NO,NO
EDUCATION_I01,EDUCATION_QL01,An overarching strategy or vision for the education system is in place. ,YES,YES,YES,NO,YES,NO,YES,YES
EDUCATION_I01,EDUCATION_QL01,"There are clear budget allocations for implementation of activities and budget is not exclusively donor-funded. 
*A majority of the funding originates from donors",YES,YES,YES,YES*,YES,YES,YES,YES
EDUCATION_I01,EDUCATION_QL01,"A national qualifications framework is in place.  
*Under development",YES,YES*,NOT_AVAILABLE,NOT_AVAILABLE,YES,YES,YES,YES
EDUCATION_I01,EDUCATION_QL01,"There is a clear indicator framework for monitoring the education system and information is stored in an Education Information Management System (EMIS). 
*System not fully developed",YES*,NO,NO,NO,YES,YES,YES,YES
